company,company_domain_name,phone,address,city,state,country,zip,industry,type,numberofemployees,website,firstname,lastname,jobtitle,email,mobilephone,nocturn_icp_score,nocturn_icp_tier,nocturn_star_rating,nocturn_room_count,nocturn_has_whatsapp,nocturn_whatsapp_number,nocturn_whatsapp_source,nocturn_has_email,nocturn_after_hours_gap,nocturn_google_rating,nocturn_google_reviews,nocturn_google_maps_url,nocturn_member_id,nocturn_source,nocturn_outreach_priority,nocturn_outreach_channel,nocturn_pilot_roi_estimate,nocturn_adr_estimate,nocturn_pilot_status,nocturn_pilot_start_date,nocturn_first_touch_template,nocturn_notes,nocturn_data_collected_date,lifecyclestage,hs_lead_status,lead_source,lead_source_detail
Ancasa Hotel Kuala Lumpur,ancasa-hotel.com,+60320266060,"Jalan Tun Tan Cheng Lock, 50786, Kuala Lumpur, Kuala Lumpur, Malaysia,",Kuala Lumpur,Kuala Lumpur,Malaysia,50786,Hospitality,PROSPECT,300,http://www.ancasa-hotel.com,,,General Manager,reservation@ancasahotels.com,,12,HOT,4 Star,300,NO,,,YES,YES,,,,0207,MAH Directory,2,Email,40500,250,Not Started,,1C,4 Star | 300 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Ansa Kuala Lumpur,ansahotels.com,+60321465000,"101 Jalan Bukit Bintang, 55100, Kuala Lumpur, Kuala Lumpur, Malaysia,",Kuala Lumpur,Kuala Lumpur,Malaysia,55100,Hospitality,PROSPECT,168,https://www.ansahotels.com/kualalumpur/,,,General Manager,sales@ansahotels.com,,12,HOT,4 Star,168,NO,,,YES,YES,,,,0651,MAH Directory,2,Email,22500,250,Not Started,,1C,4 Star | 168 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Arenaa Star Luxury Hotel,arenaastar.com.my,+60320726988,"No. 57, Jalan Hang Lekiu, 50100, Kuala Lumpur, Kuala Lumpur, Malaysia,",Kuala Lumpur,Kuala Lumpur,Malaysia,50100,Hospitality,PROSPECT,102,http://www.arenaastar.com.my,,,General Manager,enquiry-star@arenaahotelsgroup.com,,12,HOT,3 Star,102,NO,,,YES,YES,,,,0909,MAH Directory,2,Email,8640,160,Not Started,,1C,3 Star | 102 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Arkemi Sdn Bhd,glenvex.com,+60102200135,"G9, Sheraton Imperial Hotel, Jalan Sultan Ismail, 50250, Kuala Lumpur, Kuala Lumpur, Malaysia,",Kuala Lumpur,Kuala Lumpur,Malaysia,50250,Hospitality,PROSPECT,50,https://www.glenvex.com,,,General Manager,kenette@glenvex.com,+60102200135,7,WARM,Associate,,YES,+60102200135,mah_directory,YES,YES,,,,1804,MAH Directory,2,WhatsApp,8640,160,Not Started,,1B,Email | WhatsApp,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Armada Hotel Petaling Jaya,armada.com.my,+60379546888,"Lot 6, Lorong Utara C Section 52, 46200, Petaling Jaya, Selangor, Malaysia,",Petaling Jaya,Selangor,Malaysia,46200,Hospitality,PROSPECT,257,http://www.armada.com.my,,,General Manager,armada@armada.com.my,,12,HOT,4 Star,257,NO,,,YES,YES,,,,0189,MAH Directory,2,Email,24948,180,Not Started,,1C,4 Star | 257 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Arte By Thomas Chan,artebythomaschan.com,+60362114888,"Level 66, Tower 2, Jalan Sultan Haji Ahmad Shah, Kompleks Kerajaan, 50480, Kuala Lumpur, Kuala Lumpur, Malaysia,",Kuala Lumpur,Kuala Lumpur,Malaysia,50480,Hospitality,PROSPECT,74,https://www.artebythomaschan.com/,,,General Manager,enquiry@artebythomaschan.com,,10,HOT,Others,74,NO,,,YES,YES,,,,1551,MAH Directory,2,Email,6336,160,Not Started,,1C,74 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Ascott Kuala Lumpur,the-ascott.com,+60321426868,"No. 9, Jalan Pinang, 50450, Kuala Lumpur, Kuala Lumpur, Malaysia,",Kuala Lumpur,Kuala Lumpur,Malaysia,50450,Hospitality,PROSPECT,221,http://www.the-ascott.com,,,General Manager,enquiry.kualalumpur@the-ascott.com,,12,HOT,4 Star,221,NO,,,YES,YES,,,,0332,MAH Directory,2,Email,29700,250,Not Started,,1C,4 Star | 221 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Ascott Sentral Kuala Lumpur,the-ascott.com,+60327279999,"No. 211, Jalan Tun Sambanthan, KL Sentral, 50470, Kuala Lumpur, Kuala Lumpur, Malaysia,",Kuala Lumpur,Kuala Lumpur,Malaysia,50470,Hospitality,PROSPECT,157,http://www.the-ascott.com/,,,General Manager,enquiry.kualalumpur@the-ascott.com,,12,HOT,4 Star,157,NO,,,YES,YES,,,,0882,MAH Directory,2,Email,21150,250,Not Started,,1C,4 Star | 157 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Ascott Stars Klcc,discoverasr.com,+60327186788,"1, Jalan Yap Kwan Seng, Kampung Baru, 50450, Wilayah Persekutuan, Kuala Lumpur, Malaysia,",Kuala Lumpur,Kuala Lumpur,Malaysia,50450,Hospitality,PROSPECT,298,https://www.discoverasr.com/en/ascott-the-residence/malaysia/ascott-star-klcc-kuala-lumpur,,,General Manager,reservation.kl@the-ascot.com,,10,HOT,5 Star,298,NO,,,YES,YES,,,,1586,MAH Directory,2,Email,25632,160,Not Started,,1C,5 Star | 298 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Athos International Sdn Bhd,chinaathos.com,+60173022388,"B1-20-2, Soho Suites, No. 20, Jalan Perak, 50450, Kuala Lumpur, Kuala Lumpur, Malaysia,",Kuala Lumpur,Kuala Lumpur,Malaysia,50450,Hospitality,PROSPECT,50,http://www.chinaathos.com/,,,General Manager,johnson.yang@chinaathos.com,+60173022388,7,WARM,Associate,,YES,+60173022388,mah_directory,YES,YES,,,,1448,MAH Directory,2,WhatsApp,8640,160,Not Started,,1B,Email | WhatsApp,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Bacteria Free Water Engineering (M) Sdn Bhd,bacfree.com.my,+60356338281,"No.7, Jalan SS 13/3F, Subang Jaya Industrial Estate, 47500, Subang Jaya, Selangor, Malaysia,",Petaling Jaya,Selangor,Malaysia,47500,Hospitality,PROSPECT,50,https://bacfree.com.my/,,,General Manager,enquiry@bacfree.com.my,,6,WARM,Associate,,NO,,,YES,YES,,,,1670,MAH Directory,2,Email,6480,120,Not Started,,1C,Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Bangi Resort Hotel,bangiresorthotel.com,+60382102222,"Off Persiaran Bandar, Selangor, 43650, Bandar Baru Bangi, Selangor, Malaysia,",Petaling Jaya,Selangor,Malaysia,43650,Hospitality,PROSPECT,256,http://www.bangiresorthotel.com,,,General Manager,info@bangiresorthotel.com,,10,HOT,5 Star,256,NO,,,YES,YES,,,,0393,MAH Directory,2,Email,16416,120,Not Started,,1C,5 Star | 256 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Banyan Tree Kuala Lumpur,banyantree.com,+60321131888,"No. 2, Jalan Conlay, 50450, Kuala Lumpur, Kuala Lumpur, Malaysia,",Kuala Lumpur,Kuala Lumpur,Malaysia,50450,Hospitality,PROSPECT,55,http://www.banyantree.com,,,General Manager,kualalumpur@banyantree.com,,10,HOT,Others,55,NO,,,YES,YES,,,,1384,MAH Directory,2,Email,4608,160,Not Started,,1C,55 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Belimo Automation Malaysia Sdn Bhd,belimo.com,+60333962988,"15, Jalan Wawasan 2C/KU7, Sungai Kapar Indah, 42200, Klang, Selangor, Malaysia,",Kuala Lumpur,Selangor,Malaysia,42200,Hospitality,PROSPECT,50,https://www.belimo.com/my/en_GB/,,,General Manager,cindy.yew@belimo.ch,,6,WARM,Associate,,NO,,,YES,YES,,,,1722,MAH Directory,2,Email,8640,160,Not Started,,1C,Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Beribu Jaya Sdn Bhd,beribujaya.com.my,+60379577833,"No. 798 Jalan 17/24, Seksyen 17, 46400, Petaling Jaya, Selangor, Malaysia,",Petaling Jaya,Selangor,Malaysia,46400,Hospitality,PROSPECT,50,https://www.beribujaya.com.my/,,,General Manager,sales.service@beribujaya.com.my,,6,WARM,Associate,,NO,,,YES,YES,,,,1743,MAH Directory,2,Email,6480,120,Not Started,,1C,Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Berjaya Higher Education Sdn Bhd,berjaya.edu.my,+60326877000,"Level 11 West, Berjaya Times Square, No.1, Jalan Imbi, 55100, Kuala Lumpur, Associate, Malaysia,",Kuala Lumpur,Kuala Lumpur,Malaysia,55100,Hospitality,PROSPECT,50,http://www.berjaya.edu.my,,,General Manager,info@berjaya.edu.my,,6,WARM,Associate,,NO,,,YES,YES,,,,0709,MAH Directory,2,Email,8640,160,Not Started,,1C,Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Berjaya Times Square Hotel Kuala Lumpur,berjayahotel.com,+60321178000,"No. 1 Jalan Imbi, 55100, Kuala Lumpur, Kuala Lumpur, Malaysia,",Kuala Lumpur,Kuala Lumpur,Malaysia,55100,Hospitality,PROSPECT,660,http://www.berjayahotel.com,,,General Manager,bth@berjayahotel.com,,6,WARM,5 Star,660,NO,,,YES,YES,,,,0322,MAH Directory,2,Email,57024,160,Not Started,,1C,5 Star | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Bespoke Hotel,,380841111,"""2A-G, Block F Setiawalk"", Persiaran Wawasan, Pusat Bandar Puchong, 47160 Puchong, Selangor, Malaysia,",Petaling Jaya,Selangor,Malaysia,47160,Hospitality,PROSPECT,121,,,,General Manager,reservations@bespoke-hotel.com,,9,HOT,Others,121,NO,,,YES,YES,,,,1304,MAH Directory,2,Email,7776,120,Not Started,,1C,121 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Bintang Collectionz Hotel,bintangcollectionz.com,+60321817347,"No. 68 Jalan Bukit Bintang, 55100, Kuala Lumpur, Kuala Lumpur, Malaysia,",Kuala Lumpur,Kuala Lumpur,Malaysia,55100,Hospitality,PROSPECT,105,https://www.bintangcollectionz.com/,,,General Manager,info@bintangcollectionz.com,,10,HOT,Others,105,NO,,,YES,YES,,,,1771,MAH Directory,2,Email,8927,160,Not Started,,1C,105 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Blackbixon Sdn Bhd,blackbixon.com,+60389612268,"47, Jalan Taming Dua, Taman Taming Jaya, 43300, Seri Kembangan, Selangor, Malaysia,",Petaling Jaya,Selangor,Malaysia,43300,Hospitality,PROSPECT,50,https://www.blackbixon.com/index.php/home,,,General Manager,jessly@blackbixon.com,,6,WARM,Associate,,NO,,,YES,YES,,,,1827,MAH Directory,2,Email,6480,120,Not Started,,1C,Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Blue Ocean Focus Sdn Bhd,intrixgroup.com,+60165229628,"Unit 2, Teknologi Kubik,, No. 6 Jalan Teknologi 3/4, Taman Sains Selangor 1, Kota Damansara, 47810, Petaling Jaya, Selangor, Malaysia,",Kuala Lumpur,Selangor,Malaysia,47810,Hospitality,PROSPECT,50,https://www.intrixgroup.com/,,,General Manager,kelvin.ong@intrixgroup.com,+60165229628,7,WARM,,,YES,+60165229628,mah_directory,YES,YES,,,,1821,MAH Directory,2,WhatsApp,8640,160,Not Started,,1B,Email | WhatsApp,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Boncafe (M) Sdn Bhd,boncafe.com.my,+60355698221,"5, Jalan Pelukis U1/46A, Temasya Industrial Park, Glenmarie, Section U1, 40150, Shah Alam, Selangor, Malaysia,",Petaling Jaya,Selangor,Malaysia,40150,Hospitality,PROSPECT,50,https://boncafe.com.my/,,,General Manager,saleskl@boncafe.com.my,,6,WARM,Associate,,NO,,,YES,YES,,,,1596,MAH Directory,2,Email,6480,120,Not Started,,1C,Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Cairnhill Hotel,cairnhillhotel.com.my,+60362433400,"478, Batu 3 1/2, Jalan Ipoh, 51200, Kuala Lumpur, Kuala Lumpur, Malaysia,",Kuala Lumpur,Kuala Lumpur,Malaysia,51200,Hospitality,PROSPECT,153,http://www.cairnhillhotel.com.my/,,,General Manager,cairnhillhotel.kualalumpur@gmail.com,,10,HOT,Others,153,NO,,,YES,YES,,,,1511,MAH Directory,2,Email,12960,160,Not Started,,1C,153 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Canary Hotel,canaryhotelkl.com,+60326022205,"189 - 191, Jalan Tuanku Abdul Rahman, 50100, Kuala Lumpur, Kuala Lumpur, Malaysia,",Kuala Lumpur,Kuala Lumpur,Malaysia,50100,Hospitality,PROSPECT,53,http://www.canaryhotelkl.com,,,General Manager,omcanaryhotel@gmail.com,,9,HOT,1 Star,53,NO,,,YES,YES,,,,1168,MAH Directory,2,Email,4320,160,Not Started,,1C,53 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Capri By Fraser Bukit Bintang,bukitbintang.capribyfraser.com,+60323816888,"160, Jalan Imbi, Bukit Bintang, 55100, Kuala Lumpur, Kuala Lumpur, Malaysia,",Kuala Lumpur,Kuala Lumpur,Malaysia,55100,Hospitality,PROSPECT,321,https://bukitbintang.capribyfraser.com/,,,General Manager,sales.kualalumpur@capribyfraser.com,,11,HOT,4 Star,321,NO,,,YES,YES,,,,1559,MAH Directory,2,Email,43200,250,Not Started,,1C,4 Star | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Capsule By Container Hotel,capsulecontainer.com,+60376102020,"L1-1,2,3 & 4, Level 1, Gateway Terminal KLIA 2, Jalan KLIA 2/1, 64000, Sepang, Selangor, Malaysia,",Kuala Lumpur,Selangor,Malaysia,64000,Hospitality,PROSPECT,79,http://www.capsulecontainer.com,,,General Manager,info@capsulecontainer.com,,9,HOT,1 Star,79,NO,,,YES,YES,,,,0980,MAH Directory,2,Email,6623,160,Not Started,,1C,79 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Capsuletransit Max,capsuletransit.com,+60387878705,"Lot No. L2M-6,7,8,, Level 2M, Gateway KLIA2, Jalan KLIA 2/1, 64000, Sepang, Selangor, Malaysia,",Kuala Lumpur,Selangor,Malaysia,64000,Hospitality,PROSPECT,46,https://www.capsuletransit.com/,,,General Manager,max@capsuletransit.com,,7,WARM,Others,46,NO,,,YES,YES,,,,1831,MAH Directory,2,Email,3744,160,Not Started,,1C,Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Cardogan Hotel,,+60321444883,"64, Jalan Bukit Bintang, 55100Kuala Lumpur, Malaysia,",Kuala Lumpur,Kuala Lumpur,Malaysia,,Hospitality,PROSPECT,61,,,,General Manager,cardoganhotel64@yahoo.com.my,,8,HOT,2 Star,61,NO,,,YES,YES,,,,0158,MAH Directory,2,Email,5183,160,Not Started,,1C,61 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Cempaka Apartment Hotel,cempakahotel.com.my,+60392826398,"Lot 3.01, Level 3,Tower 1,, Menara PGRM, No. 8, Jalan Pudu Ulu, Cheras, 56100, Kuala Lumpur, Kuala Lumpur, Malaysia,",Kuala Lumpur,Kuala Lumpur,Malaysia,56100,Hospitality,PROSPECT,148,http://www.cempakahotel.com.my,,,General Manager,admin@cniccmajestic13.com,,12,HOT,3 Star,148,NO,,,YES,YES,,,,1113,MAH Directory,2,Email,12672,160,Not Started,,1C,3 Star | 148 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Ceria Hotel Bukit Bintang,,+60321431111,"270 Changkat Thambi Dollah, 55100, Kuala Lumpur, Kuala Lumpur, Malaysia,",Kuala Lumpur,Kuala Lumpur,Malaysia,55100,Hospitality,PROSPECT,44,,,,General Manager,reservation@ceriahotel.com,,5,WARM,1 Star,44,NO,,,YES,YES,,,,1619,MAH Directory,2,Email,3744,160,Not Started,,1C,Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Chempro Technology (M) Sdn Bhd,chempro.com.my,+60333620333,"No.2 Jalan Astana 3/KU2, Bandar Bukit Raja, 41050, Klang, Associate, Malaysia,",Kuala Lumpur,Selangor,Malaysia,41050,Hospitality,PROSPECT,50,http://www.chempro.com.my,,,General Manager,sales@chemprotek.com,,6,WARM,Associate,,NO,,,YES,YES,,,,1058,MAH Directory,2,Email,8640,160,Not Started,,1C,Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Citadines Dpulze Cyberjaya,citadines.com,+60386899888,"Lingkaran Cyber Point Timur, Cyber 12, 63000, Cyberjaya, Selangor, Malaysia,",Petaling Jaya,Selangor,Malaysia,63000,Hospitality,PROSPECT,203,http://www.citadines.com,,,General Manager,,,11,HOT,3 Star,203,NO,,,NO,YES,,,,1015,MAH Directory,2,Phone,12960,120,Not Started,,1D,3 Star | 203 rooms | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Cititel Mid Valley,cititelmidvalley.com,+60322961188,"Mid Valley City, Lingkaran Syed Putra, 59200, Kuala Lumpur, Kuala Lumpur, Malaysia,",Kuala Lumpur,Kuala Lumpur,Malaysia,59200,Hospitality,PROSPECT,646,http://www.cititelmidvalley.com,,,General Manager,info@cititelmidvalley.com,,8,HOT,3 Star,646,NO,,,YES,YES,,,,0249,MAH Directory,2,Email,55584,160,Not Started,,1C,3 Star | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
